id,y
540,102.88229
541,95.10214
543,94.199196
546,111.63437
547,96.017204
548,82.041214
551,89.4673
552,99.47899
556,98.2622
557,93.69104
558,110.129715
559,92.63997
560,114.22479
562,110.686035
566,95.37638
570,109.88852
571,85.610794
572,108.65093
573,94.61215
575,117.1643
576,111.203026
577,93.450455
579,89.65854
580,108.75844
581,112.08218
589,107.48576
591,98.840416
593,95.11355
594,100.75479
595,94.654015
598,90.35833
602,117.56886
604,115.34353
606,108.34158
608,89.68534
609,101.72904
610,93.52703
616,111.58106
617,96.40506
618,101.596954
620,103.73217
622,116.95512
623,89.34437
624,101.15705
626,110.28383
628,110.32169
629,92.42183
630,110.77924
637,96.44413
638,106.894714
643,100.654724
645,90.70819
646,120.39869
648,93.203156
652,94.26433
653,101.86423
654,109.88852
656,112.336586
657,94.851006
659,92.99903
660,110.27503
663,89.66848
664,110.02518
666,102.52823
668,110.66253
669,90.554726
671,93.22107
675,87.247025
677,106.29535
678,110.921585
679,100.423546
682,98.156784
685,102.61804
687,92.43676
688,95.64549
693,108.2124
696,100.79322
698,95.6702
701,90.29436
704,102.615425
705,119.493034
709,109.1037
710,98.14895
711,105.79123
712,94.000206
714,110.50564
715,93.34134
716,108.54483
717,98.67325
720,116.42709
721,98.4325
724,105.35261
725,92.87507
726,109.7344
728,108.278336
731,94.50419
734,101.088425
738,92.31338
745,109.073555
746,96.90528
751,82.58842
754,90.63335
756,97.210464
758,94.193214
759,117.32447
761,115.975296
766,101.76677
767,113.36515
768,89.920044
769,112.18982
770,94.770775
771,77.575935
772,99.970764
773,91.41315
774,110.219444
776,112.53887
777,95.793274
780,113.8499
782,102.7476
787,99.91789
788,94.919106
792,85.29528
793,122.26785
798,100.932846
800,89.40442
806,108.54483
809,112.07554
811,120.53962
812,94.181564
814,116.078705
816,101.748695
817,92.65508
818,108.20583
820,117.57002
823,91.521065
829,92.59827
830,113.673416
831,91.47542
834,114.492386
839,94.6546
841,77.86696
844,104.6376
845,94.44566
848,92.81025
850,104.281296
851,101.751114
852,93.25828
854,96.36079
855,99.076164
856,101.68683
859,102.52753
861,110.219444
864,101.88474
865,113.23341
866,97.05908
867,90.89868
869,90.45695
871,95.77025
872,108.54483
882,102.0288
883,94.20619
885,90.66358
888,97.93825
893,111.09801
901,109.11615
903,104.10702
904,91.113686
905,100.23611
910,90.81949
911,110.10794
914,109.764046
918,110.44665
921,86.717896
928,91.71662
929,100.82515
932,87.24175
933,106.16102
934,90.81949
935,107.97628
937,81.398254
939,95.191444
940,105.697525
941,95.14055
942,106.5334
943,98.34565
944,101.26175
947,108.54483
949,116.6392
951,110.58449
952,125.97821
953,104.10702
954,79.6396
957,111.8197
959,89.87436
960,108.75949
963,116.078705
965,108.54483
967,101.961075
971,99.530754
972,79.10468
973,90.509384
974,110.93411
975,102.72625
978,113.728775
980,118.625755
981,96.143364
984,111.79488
986,90.81949
988,89.920044
989,109.24289
990,100.013504
992,109.11615
996,90.8354
999,115.93329
1000,91.59547
1001,113.23341
1002,87.65216
1003,112.53887
1004,86.74496
1008,107.22271
1009,90.48097
1010,116.18984
1012,112.32436
1013,91.83714
1014,111.48549
1015,92.0794
1016,129.71426
1019,93.36051
1020,109.1316
1021,90.81949
1022,103.62324
1024,90.81949
1025,79.552
1027,89.13502
1028,102.26763
1029,88.61255
1030,94.52243
1033,109.36498
1036,92.99927
1037,110.21372
1038,97.99728
1042,95.191444
1043,97.98075
1044,92.506294
1045,112.17642
1047,117.18551
1050,91.18615
1051,111.33387
1054,91.906944
1056,96.143364
1057,90.185394
1059,99.46434
1062,101.75474
1063,104.52513
1064,96.143364
1066,90.61751
1070,102.81496
1076,109.30643
1077,95.8829
1078,113.55505
1080,116.54752
1082,107.77056
1083,100.95244
1089,111.163704
1091,102.65498
1093,90.752106
1097,100.74778
1099,109.84849
1101,89.17488
1103,95.92519
1104,113.13006
1106,116.297386
1109,88.29354
1110,117.71977
1111,98.84174
1112,115.354126
1114,93.387146
1116,93.87942
1117,119.68776
1120,91.16996
1124,117.06071
1125,89.713165
1126,115.86149
1134,119.16564
1137,89.462524
1138,109.00735
1144,110.39136
1145,95.98269
1146,91.89013
1148,99.07095
1150,94.417
1152,102.76935
1153,94.75857
1154,105.24819
1155,91.06958
1157,92.42239
1162,96.29515
1165,112.288124
1166,90.3751
1167,101.78025
1168,93.5889
1169,103.6438
1171,117.0657
1172,93.1997
1173,103.6438
1174,94.136215
1176,91.57082
1177,106.271164
1178,98.84708
1182,118.15642
1186,91.27943
1187,107.90111
1188,90.14396
1189,114.633736
1191,104.26272
1192,94.241745
1197,112.44987
1198,101.910225
1200,79.25887
1201,93.07872
1203,89.1565
1209,123.69721
1214,101.99307
1218,123.89775
1222,100.52579
1226,97.65554
1228,97.23549
1230,100.09156
1232,77.344185
1233,93.34215
1236,114.930214
1238,88.224594
1241,110.39136
1244,104.76653
1246,91.94721
1247,113.241325
1250,110.69111
1251,95.762794
1254,112.81613
1255,92.61355
1256,113.53668
1257,92.03986
1258,96.084045
1259,111.32435
1260,92.01166
1263,110.52177
1267,78.00244
1268,110.81572
1271,91.878845
1272,110.52353
1274,107.34921
1275,96.29515
1276,109.96797
1277,92.34001
1279,91.89013
1281,91.6983
1282,90.14396
1283,113.01534
1285,112.83244
1286,96.350105
1289,110.4733
1296,107.847374
1299,91.43583
1301,90.94733
1306,93.897736
1307,91.43661
1308,97.1055
1313,109.96797
1314,103.098785
1315,117.71977
1316,91.46137
1317,108.76111
1319,93.151024
1323,91.625244
1324,113.44146
1325,90.58519
1328,102.38255
1329,86.40737
1330,111.07777
1331,91.74485
1332,107.11388
1337,98.453354
1338,113.92851
1339,99.55862
1340,117.931854
1343,109.959335
1347,107.897934
1348,93.452385
1349,107.75215
1352,92.619354
1354,93.22135
1359,111.47013
1360,93.5889
1363,110.340515
1364,100.64563
1365,101.38043
1366,95.461105
1372,91.32611
1375,101.55546
1376,95.16042
1378,94.714676
1379,113.38076
1380,90.91565
1381,99.89397
1384,108.47565
1387,88.21459
1388,108.98579
1392,75.72496
1394,101.42462
1395,95.06396
1396,114.004486
1398,94.91003
1399,114.004486
1400,91.7621
1401,93.46914
1403,90.20203
1404,108.77786
1406,114.004486
1407,92.236855
1408,109.44759
1410,77.63565
1412,112.5544
1413,92.480965
1415,93.9889
1420,109.44759
1422,120.11168
1423,103.19089
1424,109.44759
1425,89.40121
1426,77.63565
1427,94.088295
1429,93.36598
1430,117.63266
1431,98.5801
1432,103.49805
1434,112.703835
1437,94.438934
1438,103.293396
1440,115.34275
1441,110.01485
1442,91.34425
1444,111.001724
1445,103.82823
1446,102.961914
1448,90.23988
1453,88.675064
1454,112.5544
1455,97.273964
1456,115.99222
1458,112.5544
1459,93.337814
1461,91.04518
1465,88.21459
1466,114.48949
1469,93.552086
1472,88.675064
1474,93.95824
1477,105.91954
1479,109.29408
1482,97.9118
1483,77.906815
1487,89.25216
1488,110.65422
1490,112.925316
1492,110.97568
1494,113.506805
1496,103.87224
1497,90.33521
1499,94.01006
1502,90.632866
1507,106.61804
1508,92.619354
1509,109.26219
1511,94.318695
1512,115.59173
1513,113.88031
1514,103.143974
1518,115.4152
1519,88.54968
1522,114.57528
1524,77.04015
1527,91.34425
1529,85.61178
1532,101.13067
1536,115.23469
1537,131.33192
1539,105.652664
1542,117.17864
1543,95.16042
1544,103.25329
1545,87.28692
1550,92.56329
1551,109.18864
1554,119.725624
1556,106.01431
1559,90.91718
1560,75.85967
1562,90.973114
1566,89.54763
1567,113.73539
1569,103.14969
1570,122.37727
1571,111.006424
1574,92.619354
1578,105.853645
1580,92.79142
1583,107.77599
1584,92.619354
1585,113.324165
1586,89.28985
1587,111.00214
1588,97.89117
1590,116.7211
1592,103.05693
1596,111.79469
1598,106.84739
1599,91.13315
1604,113.492645
1606,102.14715
1607,92.480965
1608,103.323875
1609,119.53496
1611,92.58313
1613,91.566185
1616,94.70694
1619,111.483696
1620,91.71857
1621,114.73631
1622,86.62737
1625,110.22032
1627,119.53496
1629,115.68084
1634,93.3655
1636,93.35096
1638,100.29431
1639,92.75887
1641,92.73411
1643,88.85864
1644,99.124306
1645,111.01672
1646,89.62378
1647,120.39831
1648,91.67906
1652,92.79142
1653,124.71717
1656,86.292625
1658,91.13315
1659,110.327965
1661,93.58452
1663,92.480965
1664,110.892815
1665,92.595856
1666,106.01431
1667,102.97701
1668,75.76532
1669,104.118774
1670,97.7386
1672,110.66145
1674,109.84496
1677,110.65422
1678,90.12139
1679,111.43223
1680,103.49937
1683,102.47092
1686,106.416985
1687,119.45551
1689,112.31489
1690,95.95493
1691,117.08863
1692,113.52774
1693,92.619354
1695,94.82919
1696,88.675064
1697,110.65508
1700,106.01431
1701,94.32128
1702,112.223526
1703,87.06491
1704,117.07182
1706,92.30347
1707,110.61627
1708,90.75957
1710,88.178604
1711,101.833206
1713,103.612366
1717,104.728485
1719,105.853645
1720,93.32343
1722,98.74874
1725,99.719215
1726,90.77069
1727,102.627884
1729,111.8903
1730,89.846
1731,111.55911
1733,106.01431
1734,103.93354
1735,120.11168
1738,91.566185
1742,90.514275
1745,109.84496
1747,90.74055
1749,92.63427
1751,89.89659
1752,77.05389
1753,104.313675
1754,98.11672
1755,93.65775
1756,104.31705
1758,120.240105
1759,91.27868
1760,102.748726
1761,112.7115
1762,90.205986
1763,105.16009
1764,92.87346
1766,93.311134
1768,92.91636
1769,77.385185
1771,109.90053
1772,97.13409
1773,111.39435
1774,95.00598
1775,117.57054
1777,114.05666
1779,91.27868
1780,106.36771
1787,89.98743
1788,90.61672
1790,93.80849
1796,110.332886
1801,87.90517
1803,90.198135
1807,110.38755
1809,106.38505
1812,90.85581
1813,122.25042
1814,88.91408
1815,110.033676
1816,97.96511
1818,91.35034
1820,89.99693
1821,115.51429
1822,93.50499
1825,95.595024
1826,102.30194
1828,92.288605
1831,102.090454
1836,108.84349
1837,97.62333
1841,94.0919
1844,105.31964
1848,91.49441
1851,104.92708
1852,99.8102
1853,85.588646
1854,113.85891
1856,89.342255
1859,114.859406
1860,91.118004
1861,77.66341
1863,110.10826
1865,90.36912
1866,101.1704
1867,90.07058
1868,86.36096
1872,93.2596
1879,98.5054
1880,105.62026
1882,91.22675
1885,102.30161
1887,102.00346
1888,91.017
1890,110.88034
1894,95.21444
1895,102.47641
1896,99.68548
1897,117.529106
1900,109.514175
1901,91.13547
1902,109.506
1905,92.279976
1906,113.916695
1912,105.19296
1915,92.94945
1916,101.77902
1917,89.35939
1918,106.529434
1920,76.24657
1923,92.13176
1924,112.31748
1925,90.96436
1930,118.37619
1932,112.61244
1933,88.257454
1934,111.56347
1935,90.40024
1940,78.272896
1941,93.67768
1942,110.01047
1943,95.45611
1944,91.4899
1945,103.81463
1948,124.723694
1949,93.69387
1952,91.710915
1954,91.96868
1955,116.50006
1958,97.77339
1959,77.1401
1960,105.16009
1963,95.97302
1965,94.82175
1968,106.738625
1969,100.03907
1971,90.56333
1972,107.68912
1973,98.934265
1975,90.86854
1977,92.66857
1978,94.993866
1979,111.504684
1981,89.805626
1982,111.263245
1987,115.986755
1988,87.34865
1993,88.39132
1997,92.42486
1999,91.22281
2001,92.7214
2002,122.1915
2003,91.67563
2004,77.625725
2006,118.55738
2007,86.558624
2009,108.73631
2010,95.84242
2013,96.48861
2018,78.3658
2022,103.93862
2024,118.15948
2025,97.16223
2026,103.734726
2030,105.1464
2031,93.144875
2032,105.19296
2033,90.71116
2035,92.74542
2036,107.56511
2037,89.35206
2040,94.35911
2043,111.9182
2044,108.33304
2046,108.23658
2054,113.310524
2055,97.205185
2056,106.36771
2059,90.20118
2060,91.13547
2062,97.1389
2063,117.584435
2066,95.21444
2067,115.80287
2072,88.13418
2073,115.69111
2074,99.464645
2075,111.3386
2076,94.355865
2080,97.999855
2082,91.13547
2085,112.586006
2087,108.84656
2091,113.35915
2092,88.42789
2093,106.36771
2098,94.49237
2101,105.16009
2102,91.7237
2103,78.272896
2105,103.24251
2106,91.24505
2107,110.23579
2110,95.64615
2114,95.80752
2115,112.384285
2117,79.18206
2118,106.34134
2119,101.55909
2120,91.68597
2122,88.91404
2123,109.77007
2126,92.47957
2127,105.64342
2128,95.20427
2129,110.38978
2132,125.891235
2135,106.38301
2138,89.48884
2139,118.37619
2141,111.50381
2142,93.217155
2146,90.59401
2151,121.471466
2157,104.19448
2159,117.88844
2162,91.87095
2164,122.72639
2167,87.833626
2168,108.648575
2171,91.47642
2173,92.904366
2174,100.86139
2175,88.1446
2178,90.646835
2180,93.94175
2185,110.17396
2189,87.28165
2190,116.738304
2192,104.054535
2194,118.88681
2200,105.18251
2201,95.19213
2203,112.274124
2204,95.89585
2205,114.50531
2209,105.329155
2213,108.24187
2214,90.4717
2215,111.05313
2216,91.407074
2218,93.091515
2219,111.75149
2220,89.92674
2222,90.37894
2223,107.50255
2225,116.98484
2226,94.11182
2230,90.01368
2233,117.045845
2234,110.04812
2235,95.89585
2236,76.87858
2237,93.1612
2240,119.27932
2241,90.049225
2248,100.14445
2249,106.33186
2250,110.21392
2252,108.6323
2253,94.02066
2254,116.44525
2256,77.02137
2258,91.8336
2259,106.158966
2262,90.82637
2265,92.31666
2266,102.998566
2269,91.80883
2271,100.72444
2273,86.59806
2274,117.71707
2275,95.60558
2277,93.975845
2279,95.89585
2280,76.09911
2282,93.94175
2283,100.25088
2288,87.1854
2289,121.048195
2291,91.24477
2292,117.75405
2297,89.85529
2298,102.53478
2299,89.19538
2300,113.43505
2301,92.02827
2304,97.95934
2305,104.3359
2306,90.82637
2308,90.69675
2309,116.96356
2311,96.3338
2312,107.37865
2316,100.788704
2321,106.16821
2322,111.59403
2325,100.843285
2326,85.768005
2329,117.75405
2330,92.6754
2331,102.099266
2332,115.74665
2333,90.82637
2334,101.89322
2335,110.60082
2337,113.997314
2338,92.14315
2340,115.74665
2342,100.78274
2345,94.43506
2349,98.43991
2351,75.23306
2352,89.59751
2354,110.32333
2355,111.851555
2357,116.98484
2358,90.420746
2360,101.302704
2361,110.32333
2364,93.668304
2366,96.73555
2369,103.66815
2370,91.548416
2371,115.381424
2373,113.1542
2374,93.00943
2376,116.58508
2378,112.64339
2382,93.980095
2383,89.48769
2386,105.570755
2387,89.723045
2389,92.92331
2390,108.47995
2392,94.87873
2398,115.74665
2399,87.760414
2400,85.88681
2401,113.041824
2402,91.65084
2404,96.96489
2407,108.616615
2408,114.950485
2409,112.81166
2412,77.853874
2413,94.77403
2415,92.27131
2420,110.62202
2422,92.21359
2423,102.789894
2426,90.18302
2432,100.14886
2434,95.947014
2435,100.44326
2436,113.76562
2438,118.189354
2440,109.1427
2443,96.27933
2444,99.125336
2447,100.14445
2450,96.21631
2454,92.42561
2455,111.59016
2459,90.82637
2460,110.23346
2463,91.3455
2465,87.69007
2468,78.6191
2469,91.810585
2474,86.37583
2478,89.87204
2480,95.53637
2481,119.27932
2489,93.94175
2490,105.47744
2492,90.3406
2496,90.82637
2497,110.67764
2500,88.35094
2505,96.36634
2507,89.32173
2508,114.50531
2509,90.29935
2510,77.703186
2513,88.82616
2515,93.94175
2518,89.48769
2519,108.9973
2520,89.48769
2521,109.04653
2523,110.47355
2525,100.43579
2529,112.39124
2530,92.72521
2533,114.90613
2535,95.94206
2538,103.16243
2544,112.57803
2553,112.21479
2556,92.10076
2558,87.98772
2559,107.15205
2560,93.68894
2561,113.014656
2562,90.37261
2563,109.801056
2564,92.09944
2565,119.450356
2567,100.84808
2572,90.86157
2575,91.46312
2576,104.574326
2577,90.60781
2578,91.97182
2579,108.34059
2580,93.18673
2582,111.38052
2583,94.809975
2587,90.71038
2589,111.233215
2590,91.664276
2591,112.39124
2594,94.46171
2597,92.08506
2598,103.945656
2599,92.340744
2600,106.494736
2602,115.08992
2603,90.86157
2604,99.40451
2606,110.758514
2607,77.27486
2608,96.00723
2613,108.982956
2614,91.20505
2615,110.24657
2617,110.64647
2620,94.783966
2623,113.718735
2624,104.796135
2627,108.982956
2629,77.27486
2630,93.159325
2632,95.35308
2636,90.37281
2639,94.03947
2640,102.93972
2642,112.39124
2644,108.01891
2646,121.29034
2647,92.78286
2649,95.74701
2650,108.219284
2652,104.31676
2653,99.88123
2655,98.29116
2657,115.36446
2659,108.78821
2662,88.61691
2663,127.80398
2664,93.51836
2665,111.33081
2670,91.87449
2671,100.50562
2672,90.64666
2675,104.31676
2677,111.111435
2679,118.38623
2683,110.12058
2684,93.804085
2685,93.92698
2688,101.794464
2689,95.411736
2690,103.40332
2693,88.69565
2694,114.51728
2697,99.337494
2699,89.66873
2703,107.27503
2705,106.51344
2709,78.19156
2710,98.504776
2711,108.99527
2712,102.21396
2713,94.21067
2714,116.309975
2715,92.53481
2717,87.50965
2718,113.025696
2720,113.73366
2721,91.88914
2726,100.46845
2728,92.38432
2731,103.00436
2732,109.27286
2734,102.293846
2736,100.187836
2737,90.15009
2738,101.47289
2739,126.26416
2746,95.89757
2749,100.74259
2751,116.85805
2752,101.06979
2753,95.66062
2757,104.14599
2758,94.99785
2759,114.68001
2760,95.12408
2762,110.991745
2764,108.05899
2765,112.63019
2769,105.46867
2771,113.682556
2774,94.44099
2776,97.81797
2777,106.851295
2778,90.070015
2779,111.6014
2782,89.00539
2784,92.60062
2787,87.43494
2789,92.78149
2792,91.01214
2798,94.78458
2799,101.42588
2800,89.141235
2801,77.3917
2802,94.19205
2804,102.363075
2807,99.80778
2808,90.51441
2809,111.635475
2811,113.9461
2812,96.08448
2814,87.096466
2816,89.87688
2817,118.30137
2818,109.333824
2820,108.56553
2821,76.86839
2822,95.40009
2823,102.68961
2824,91.35977
2826,94.561874
2829,93.74413
2834,88.29968
2835,78.25624
2838,92.67694
2839,112.86778
2840,89.86171
2841,112.46655
2842,91.315704
2846,116.89125
2848,94.72939
2849,98.21798
2850,116.309975
2851,89.57764
2853,89.98889
2854,112.39124
2858,113.44425
2861,99.080864
2864,90.94689
2865,127.80398
2866,111.400024
2867,92.78853
2868,113.51304
2870,112.32451
2877,98.254364
2878,108.982956
2880,110.44947
2882,76.487404
2883,96.082275
2884,99.685234
2885,101.50784
2887,94.14551
2888,111.90479
2889,99.14681
2890,102.50566
2891,96.97122
2892,112.54179
2893,104.52162
2898,110.348526
2899,98.55361
2900,111.625305
2901,98.773575
2909,92.19494
2910,114.2455
2911,109.73871
2913,111.14963
2914,94.2402
2918,105.51808
2919,113.15739
2920,89.30369
2921,108.982956
2922,94.16822
2923,105.93031
2925,111.59577
2926,89.8521
2927,114.92982
2929,117.87369
2933,94.30915
2934,119.76472
2936,114.19596
2941,102.82776
2942,91.600235
2943,117.78593
2945,103.74125
2950,86.35275
2951,111.386765
2953,117.708725
2954,90.25303
2955,100.414085
2956,91.10504
2960,92.261215
2962,86.56291
2963,106.211845
2964,106.69131
2966,76.33826
2967,90.62138
2968,110.63942
2969,89.85131
2971,93.783356
2972,90.715034
2974,92.49065
2975,112.39443
2977,112.90453
2980,110.38568
2981,92.220436
2983,93.09224
2984,103.069115
2985,118.400925
2986,103.35937
2987,90.715034
2989,90.853584
2990,111.81859
2991,95.99379
2992,77.81521
2995,101.97655
2996,99.23558
3002,120.34914
3004,118.11788
3005,117.55239
3006,90.91539
3010,94.439125
3011,100.67586
3014,90.46606
3015,93.1263
3016,93.86433
3017,107.11272
3018,91.7889
3021,103.49661
3024,108.3497
3028,92.26858
3030,92.03092
3032,99.02328
3039,91.196304
3040,113.41101
3041,110.59919
3043,96.16868
3044,114.514755
3046,117.388084
3055,92.77261
3056,112.205765
3058,86.52933
3059,112.51755
3061,125.63758
3063,105.90369
3066,98.42003
3067,108.3497
3068,77.35138
3069,91.49543
3072,112.13
3073,118.75838
3074,98.8622
3077,87.45025
3082,92.327705
3084,101.97655
3085,119.84883
3088,104.66305
3091,94.6176
3092,117.67676
3093,94.76102
3094,100.45144
3096,111.57212
3097,94.05331
3098,76.36366
3102,111.90159
3106,91.02536
3109,97.87545
3111,97.57414
3112,117.55239
3113,92.0449
3115,92.0642
3116,115.9215
3117,92.29459
3121,116.282936
3122,93.95744
3123,89.4361
3124,99.882416
3125,93.86433
3126,98.22954
3127,118.398026
3129,93.7545
3130,107.94045
3132,108.79173
3134,107.581825
3135,88.69457
3137,77.278885
3138,98.194275
3140,86.92236
3144,116.06116
3145,93.85753
3146,110.79442
3147,95.52607
3148,101.19497
3149,101.4604
3150,116.20315
3151,90.90728
3152,93.11649
3155,92.35557
3156,108.57602
3159,86.88714
3161,93.54051
3162,107.701645
3163,95.807205
3165,110.565956
3172,92.18264
3173,111.78019
3176,88.15924
3177,105.52907
3179,112.39443
3183,93.17853
3186,90.98596
3187,97.17678
3189,118.20157
3190,90.14521
3192,118.398026
3193,92.18264
3194,114.026634
3197,94.73669
3198,90.531075
3200,93.78587
3201,114.67279
3202,90.531075
3204,95.60012
3205,87.23492
3206,110.13104
3208,104.61186
3210,105.6908
3211,98.945305
3212,125.63758
3213,100.229454
3214,104.224785
3216,104.368
3219,88.55257
3220,107.58961
3221,92.0449
3226,111.85809
3227,99.94472
3228,124.41814
3229,95.94409
3232,80.251526
3233,88.52779
3234,91.93685
3236,91.97567
3238,110.10143
3239,109.02728
3240,99.87364
3247,112.35438
3249,101.87832
3252,109.39572
3253,89.821846
3254,103.300285
3255,92.38116
3256,109.33455
3257,93.15968
3262,95.98058
3263,108.85254
3264,91.10504
3266,117.2742
3267,95.228516
3269,92.74547
3272,118.400925
3274,94.73669
3275,109.57753
3277,88.15411
3279,93.54689
3280,107.95585
3283,97.560684
3285,92.30917
3287,106.74954
3288,108.3497
3290,102.74734
3291,88.58473
3298,113.78457
3299,95.039154
3302,108.55759
3303,87.077934
3304,100.4815
3307,93.38197
3309,89.40116
3314,75.74947
3316,108.344505
3317,92.09499
3319,93.85265
3320,108.287346
3321,94.04181
3322,104.12401
3324,88.684326
3326,92.15872
3329,114.234245
3330,96.777
3331,106.78751
3335,124.047905
3337,91.8424
3338,111.89318
3339,96.781364
3340,121.01801
3341,91.782234
3343,95.63646
3346,88.79004
3348,92.13325
3351,106.53737
3352,115.449425
3355,88.52195
3356,113.10693
3358,102.36601
3359,99.25032
3360,113.68195
3371,111.04928
3372,94.28862
3374,91.855804
3377,110.503654
3378,88.4014
3380,100.617226
3382,93.619286
3386,98.64599
3389,107.25862
3391,103.29714
3393,94.3777
3394,104.61369
3395,90.68881
3397,114.35182
3398,96.51308
3399,78.2979
3400,93.220604
3404,105.085266
3407,108.99692
3409,103.69865
3419,90.65713
3421,96.63184
3425,89.5261
3427,76.88301
3428,117.47523
3429,109.4054
3431,85.89119
3435,89.77318
3436,112.64507
3439,95.02003
3441,96.939064
3442,117.47523
3443,90.91942
3444,101.97489
3445,89.82152
3446,115.522446
3449,89.74009
3453,88.98185
3457,88.556114
3460,103.86248
3461,95.72251
3462,91.93212
3464,107.999306
3465,77.35138
3466,89.99317
3467,99.713295
3468,94.01789
3469,100.703384
3470,109.51151
3472,111.73082
3473,93.33268
3475,95.425575
3476,111.565285
3478,109.89779
3479,93.11842
3483,90.854965
3484,105.48842
3485,91.170555
3487,92.848595
3488,116.16091
3496,110.729485
3497,92.01748
3499,101.745445
3500,80.24223
3501,92.00923
3504,91.452286
3508,105.90376
3511,99.75294
3512,111.51958
3515,93.1154
3517,95.08585
3518,106.89996
3526,110.24681
3528,114.49142
3529,89.90811
3530,117.61068
3531,95.093376
3532,111.02785
3533,89.76351
3534,101.84383
3535,77.00795
3536,92.464096
3537,108.38861
3538,91.30721
3539,111.146965
3540,102.847
3545,112.5715
3546,92.68035
3550,101.79324
3551,97.321434
3553,95.87978
3554,103.86248
3557,111.27876
3558,107.653755
3559,89.74009
3561,85.79185
3562,114.35182
3563,86.45472
3564,106.53737
3565,89.82152
3567,98.61083
3571,106.53737
3572,92.95949
3574,94.67065
3576,94.76542
3577,110.25919
3578,92.7488
3579,92.870476
3583,90.598854
3585,100.369095
3586,98.17608
3587,116.11499
3593,91.13227
3594,106.76423
3595,91.04226
3599,92.45132
3600,106.78419
3601,111.73082
3602,89.74009
3604,95.77514
3609,125.579124
3610,110.35904
